geneID,geneName,X1..1,X1..2,X1..3,X2..1,X2..2,X2..3,X3..1,X3..2,X3..3,X4..1,X4..2,X4..3
ENSMUSG00000111422,1700027J07Rik,0,0,0,1,0,0,2,0,0,0,0,0
ENSMUSG00000099417,1700028B04Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101683,1700028D13Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097321,1700028E10Rik,16,23,24,27,24,32,46,15,24,11,42,18
ENSMUSG00000056821,1700028I16Rik,0,4,4,0,0,0,5,9,5,0,0,2
ENSMUSG00000038782,1700028J19Rik,5,2,7,9,1,0,2,4,8,7,1,0
ENSMUSG00000089798,1700028K03Rik,2,4,6,13,8,5,4,2,6,0,6,5
ENSMUSG00000101334,1700028M03Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078635,1700028N14Rik,1,3,0,0,2,3,0,0,0,1,2,1
ENSMUSG00000033053,1700028P14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086823,1700028P15Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100759,1700029B22Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102834,1700029B24Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100557,1700029E06Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052075,1700029F12Rik,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031452,1700029H14Rik,5,2,1,3,4,8,1,8,0,0,0,1
ENSMUSG00000044916,1700029I15Rik,7,12,3,8,10,3,9,20,5,17,7,1
ENSMUSG00000099968,1700029J03Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071103,1700029J07Rik,1,0,0,2,2,0,0,2,15,1,0,5
ENSMUSG00000101189,1700029M03Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086788,1700029M20Rik,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098144,1700029N11Rik,4,5,2,2,4,5,5,3,2,0,3,4
ENSMUSG00000061633,1700029P11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085333,1700030A11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099759,1700030C10Rik,5,3,3,3,3,5,5,3,2,4,3,5
ENSMUSG00000086459,1700030C12Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087148,1700030C14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000112619,1700030E10Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099869,1700030F04Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103387,1700030I03Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031847,1700030J22Rik,6,2,9,5,3,6,4,4,3,5,0,1
ENSMUSG00000052794,1700030K09Rik,12,9,9,11,8,10,2,10,9,22,14,1
ENSMUSG00000099508,1700030L20Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113179,1700030L22Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097424,1700030M09Rik,0,0,2,2,0,0,0,0,0,1,0,0
ENSMUSG00000100969,1700030N03Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106800,1700030N18Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100198,1700030O20Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000092239,1700031A10Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032894,1700031F05Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047046,1700031F10Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099863,1700031L13Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099353,1700031M16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100315,1700031P21Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097302,1700034B16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000024532,1700034E13Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097962,1700034G24Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055833,1700034H15Rik,27,56,8,2,40,2,16,39,12,12,25,51
ENSMUSG00000074619,1700034I23Rik,8,5,3,0,14,6,1,5,14,1,2,0
ENSMUSG00000103287,1700034J04Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000040163,1700034J05Rik,5,10,1,1,1,8,1,0,1,5,6,1
ENSMUSG00000100294,1700034K08Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097893,1700034P13Rik,0,6,4,0,1,7,3,4,8,4,1,6
ENSMUSG00000095956,1700036A12Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099995,1700036G14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086185,1700036O09Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085542,1700037C06Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000005983,1700037C18Rik,57,70,63,57,87,60,36,65,59,79,59,59
ENSMUSG00000114125,1700037F03Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027327,1700037H04Rik,229,310,331,223,338,277,384,462,367,172,220,299
ENSMUSG00000092369,1700039E22Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102536,1700039I01Rik,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000097933,1700039M10Rik,1,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000104086,1700039M15Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097515,1700040D17Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113997,1700040E09Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100667,1700040F15Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101568,1700040F17Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103840,1700040K01Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107406,1700040L08Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000116260,1700041B01Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100282,1700041C23Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054822,1700041G16Rik,1,0,12,3,0,2,1,0,1,0,3,0
ENSMUSG00000104845,1700041I07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087010,1700041M05Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100857,1700041M19Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105991,1700042D02Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078593,1700042G07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087044,1700042G15Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000112878,1700042O05Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086391,1700042O10Rik,1,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000099911,1700044C05Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100297,1700044K03Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078492,1700045H11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104526,1700045I11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085561,1700046C09Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085437,1700047A11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115294,1700047E10Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085549,1700047F07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099349,1700047G03Rik,0,0,2,1,3,1,0,0,0,0,0,0
ENSMUSG00000110717,1700047G07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087347,1700047K16Rik,21,12,25,15,17,9,12,11,3,6,11,19
ENSMUSG00000101762,1700047L14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100147,1700047M11Rik,13,16,19,11,35,26,45,34,44,22,18,25
ENSMUSG00000102356,1700047N06Rik,2,8,2,7,3,0,0,0,0,0,1,5
ENSMUSG00000109594,1700047O18Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105274,1700048F04Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085637,1700048M11Rik,0,1,5,0,3,0,0,0,0,0,1,1
ENSMUSG00000118016,1700048O14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043773,1700048O20Rik,0,0,0,0,3,1,0,1,4,0,4,1
ENSMUSG00000112333,1700048P04Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085077,1700049E15Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079271,1700049E17Rik1,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090440,1700049E17Rik2,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101553,1700049E22Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043859,1700049L16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086951,1700051A21Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108263,1700051K13Rik,15,14,12,14,24,27,9,13,9,9,17,4
ENSMUSG00000103341,1700051O22Rik,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105297,1700052H01Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101912,1700052I22Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099681,1700052K11Rik,18,19,20,26,22,28,16,27,24,10,14,23
ENSMUSG00000099988,1700054A03Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097001,1700054K02Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100219,1700054K19Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085889,1700054M17Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000111753,1700054O05Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104183,1700054O19Rik,0,0,2,1,0,0,0,0,1,0,0,0
ENSMUSG00000093616,1700055C04Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070997,1700055D18Rik,0,3,3,3,0,5,3,1,1,1,12,8
ENSMUSG00000044854,1700056E22Rik,2,5,1,6,10,4,4,0,9,6,2,2
ENSMUSG00000084792,1700056N10Rik,12,20,12,10,9,18,12,1,4,13,11,10
ENSMUSG00000074139,1700057G04Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084757,1700057H15Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086007,1700057H21Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089636,1700058P15Rik,0,3,0,1,0,0,1,0,0,0,6,3
ENSMUSG00000086887,1700060C16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078957,1700060C20Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084970,1700060J05Rik,0,3,7,3,7,8,1,6,12,2,3,2
ENSMUSG00000099407,1700060O08Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117966,1700061A03Rik,0,0,0,1,0,0,1,0,0,0,0,0
ENSMUSG00000102060,1700061E17Rik,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000085759,1700061E18Rik,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000085580,1700061F12Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084948,1700061H18Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000028009,1700061I17Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086366,1700061J23Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110464,1700061N14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114390,1700062C10Rik,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000100062,1700063A18Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100837,1700063D05Rik,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000040657,1700063H04Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099266,1700063H06Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103463,1700063I16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117080,1700063J08Rik,4,4,13,4,4,5,6,7,6,0,3,8
ENSMUSG00000102036,1700063K16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101978,1700063O14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082766,1700064H15Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100681,1700064J06Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100211,1700064M15Rik,3,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096655,1700065D16Rik,0,3,0,0,6,0,0,0,0,2,1,0
ENSMUSG00000099435,1700065I16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107341,1700065J11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100872,1700065J18Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107408,1700065L07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100134,1700065O20Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101634,1700066B17Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000073598,1700066B19Rik,1,0,0,0,3,1,1,0,0,2,0,0
ENSMUSG00000101810,1700066C05Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097717,1700066J03Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038323,1700066M21Rik,52,63,38,74,61,55,42,51,48,25,75,41
ENSMUSG00000099605,1700066N21Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085800,1700066O22Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099378,1700067G17Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000046408,1700067K01Rik,0,0,0,0,2,0,0,2,0,0,3,2
ENSMUSG00000021545,1700067P10Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000053081,1700069B07Rik,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000042184,1700069L16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107637,1700069P05Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086376,1700071G01Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080980,1700071K01Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090307,1700071M16Rik,502,621,656,621,607,802,267,388,386,694,620,404
ENSMUSG00000100487,1700072B07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101702,1700072G22Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107744,1700072O05Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087204,1700073E17Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102231,1700074A21Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099872,1700074H08Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029883,1700074P13Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117741,1700080C20Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084859,1700080N15Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031118,1700080O16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105673,1700081B01Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100573,1700081H04Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113209,1700081N11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000023737,1700082M22Rik,1,4,0,0,0,0,0,0,0,0,2,0
ENSMUSG00000100668,1700083H02Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086016,1700084C06Rik,0,2,6,0,7,6,3,1,2,5,14,2
ENSMUSG00000114333,1700084D21Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100747,1700084E18Rik,0,0,1,1,0,0,0,6,0,0,0,0
ENSMUSG00000099639,1700084F23Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000058101,1700084J12Rik,2,0,0,0,0,0,1,1,0,4,3,9
ENSMUSG00000057805,1700084M14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100890,1700085C21Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115693,1700085D07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020548,1700086D15Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000071265,1700086L19Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097080,1700086O06Rik,4,5,7,3,6,8,0,2,11,6,12,2
ENSMUSG00000085085,1700086P04Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000115099,1700087I21Rik,3,11,3,6,6,7,4,0,3,14,2,0
ENSMUSG00000115723,1700087M22Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000033029,1700088E04Rik,0,0,0,5,2,20,17,2,1,3,0,6
ENSMUSG00000090462,1700091H14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086781,1700092C02Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000092499,1700092C10Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085353,1700092C17Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000111487,1700092E16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084811,1700092E19Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078600,1700092K14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090840,1700092M07Rik,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000117289,1700093J21Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000020286,1700093K21Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118506,1700094D03Rik,120,52,38,34,56,48,19,16,31,59,38,34
ENSMUSG00000101695,1700094J05Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105337,1700094M23Rik,0,0,0,0,0,0,2,0,0,0,3,0
ENSMUSG00000107895,1700094M24Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100430,1700095A13Rik,0,0,0,0,0,0,2,0,0,0,0,0
ENSMUSG00000086046,1700095A21Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098230,1700095B10Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085407,1700095J03Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084861,1700095J07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084804,1700095J12Rik,12,8,6,9,14,4,3,4,12,10,9,4
ENSMUSG00000108505,1700095K22Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099630,1700096J18Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101856,1700096K18Rik,41,76,53,37,49,54,44,63,83,32,68,52
ENSMUSG00000108194,1700097M23Rik,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUSG00000099474,1700097N02Rik,0,0,3,0,0,0,0,4,2,3,0,0
ENSMUSG00000091906,1700099I09Rik,1,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000115372,1700100I10Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101051,1700100L14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097675,1700101I11Rik,10,19,10,8,12,14,31,17,16,9,17,20
ENSMUSG00000045815,1700101I19Rik,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000102096,1700101O22Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108229,1700102F20Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000116852,1700102H20Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000032611,1700102P08Rik,4,16,6,5,7,3,3,4,7,8,5,0
ENSMUSG00000049476,1700104B16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000112821,1700104L18Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113747,1700105G05Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099923,1700105P06Rik,0,3,0,0,2,0,0,0,0,2,0,0
ENSMUSG00000117394,1700106O07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101009,1700108F19Rik,1,0,0,0,0,0,0,0,5,0,0,0
ENSMUSG00000100585,1700108J01Rik,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000106034,1700108N06Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084837,1700108N11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101505,1700109G14Rik,4,0,3,0,0,1,0,1,0,0,1,1
ENSMUSG00000085044,1700109G15Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000008307,1700109H08Rik,37,36,20,25,34,36,17,37,25,41,21,26
ENSMUSG00000101261,1700109I08Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097267,1700109K24Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099384,1700110C19Rik,0,3,2,1,2,1,0,0,0,0,1,0
ENSMUSG00000079407,1700110I01Rik,0,3,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000108490,1700110I07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087047,1700110K17Rik,2,0,0,0,0,0,0,0,2,2,0,0
ENSMUSG00000029837,1700111E14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100511,1700111N16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091329,1700112D23Rik,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000101574,1700112H15Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086632,1700112J05Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097527,1700112J16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087510,1700112K13Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000110577,1700112L15Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113358,1700112M02Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096935,1700113A16Rik,2,1,0,0,5,2,2,0,2,1,1,0
ENSMUSG00000112028,1700113B09Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102822,1700113B19Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047129,1700113H08Rik,0,2,0,0,0,0,5,0,0,0,0,0
ENSMUSG00000092276,1700116B05Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117497,1700116H05Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100593,1700119H24Rik,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000082488,1700119I11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045391,1700120B22Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100599,1700120C14Rik,1,9,1,0,0,2,1,6,6,0,5,4
ENSMUSG00000098086,1700120C18Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086333,1700120E14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100717,1700120G07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086068,1700120G11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099579,1700120K04Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093386,1700120O09Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086275,1700121C08Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099574,1700121L03Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000100364,1700121L16Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000092066,1700121N20Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117800,1700122C19Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101409,1700122D07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087685,1700122E12Rik,2,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099735,1700122H20Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094928,1700122O11Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108676,1700123J17Rik,4,7,11,10,16,10,3,2,3,20,21,5
ENSMUSG00000029526,1700123K08Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000072878,1700123L14Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085614,1700123M08Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086080,1700123O12Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000040822,1700123O20Rik,139,163,167,138,146,142,119,168,119,143,152,109
ENSMUSG00000101481,1700123O21Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099354,1700124L16Rik,0,0,0,0,0,0,3,0,0,1,0,0
ENSMUSG00000110938,1700124M09Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085263,1700125G02Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097584,1700125G22Rik,1,0,0,1,0,0,0,0,4,0,0,0
ENSMUSG00000085197,1700125H03Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000018479,1700125H20Rik,0,0,0,0,0,0,0,1,1,0,0,2
ENSMUSG00000099945,1700126A01Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107802,1700126G02Rik,0,0,0,0,2,0,0,0,2,5,0,0
ENSMUSG00000107014,1700126H18Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113830,1700127F24Rik,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099794,1700128A07Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031510,1700128E19Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031998,1700128F08Rik,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114991,1700128I11Rik,0,0,0,0,0,0,0,0,0,0,0,0
